transitions,activity_day,uuid,from_fips,to_fips
133,03/04/21,6ecd85a3-33f3-4f52-9b46-09336a952096,36073,36055
42,03/04/21,dae41ad9-4860-4776-9bf4-1a5efa8b2f2f,36097,36015
69,03/04/21,d592d5d3-7881-413a-8fdb-0df99e3a4a77,36017,36007
84,03/04/21,60b70279-56b8-4596-b60b-fed10157108f,36089,36033
21129,03/04/21,38b1a7a8-16c0-4c8c-b287-e1a433780e61,36005,36005
499,03/04/21,2b9b79ff-a1bd-4862-8d58-73724d60f96f,36097,36097
233,03/04/21,43bff008-48a3-485f-86a5-c3ffd568c3a4,36119,36081
47,03/04/21,78652490-7802-49fc-a3d0-e9989c56a6db,36011,36075
1020,03/04/21,969d7574-4a1a-4feb-ac9d-9585643f975d,36023,36023
33,03/04/21,a9160b5a-44b4-42fb-bcee-44e2a9982034,36025,36017
39,03/04/21,c3cdeb3c-a2fb-440c-949a-bd9cebd3d8d7,36001,36021
1625,03/04/21,76fba010-d27e-4fa8-a648-e185cd7f3cba,36009,36009
26,03/04/21,21eb8c56-ed96-4b7c-877d-606effcf972f,36083,36091
74,03/04/21,f9bafae7-91db-48fd-9c9a-f62d569c89e8,36025,36077
388,03/04/21,00fd40b4-dd2b-46ce-8677-aa64627271d0,36093,36001
83,03/04/21,20f291c7-9340-464c-b3ef-8a362cc6f82b,36029,36013
17,03/04/21,34f469f9-9d8e-403f-86ba-0dbef537b8b3,36015,36097
202,03/04/21,1e10f9e7-cdef-4789-89e6-18790f678d84,36051,36055
24,03/04/21,56b4ae6e-f245-4a3a-890a-337e43b0b374,36061,36085
60,03/04/21,6656a5e0-8da7-4e11-8a6f-7a180e1ab09b,36021,36083
22,03/04/21,fba5251f-f26b-4fb5-9af1-3c38758486d7,36043,36057
1377,03/04/21,42d4794a-ce7c-4ec5-b5ff-b885d1d294da,36035,36035
5922,03/04/21,629f0830-e9b7-4620-91f0-9fe61e5ca159,36091,36091
46,03/04/21,1ea1adba-ab24-4f6f-afc0-f347b307ffbd,36109,36107
44,03/04/21,7a988a09-be42-4c0a-9769-6c9bbb778a2e,36119,36087
45,03/04/21,16a7b3a8-0985-4d38-bfc6-0a27ccd05f2c,36091,36057
15,03/04/21,293192d9-aee1-415e-af4d-6fc812330b59,36095,36025
81,03/04/21,98ccb41b-40da-4ede-9f90-c67d392ebfef,36097,36015
30,03/04/21,6b786956-feec-45e7-b4d4-ae77e9171a9b,36081,36071
38,03/04/21,9df94542-5abc-4be6-a13a-77c98c2da561,36009,36013
810,03/04/21,45ddfeb9-9c0c-4b26-9b15-e990a739484e,36099,36099
55,03/04/21,e29cefd3-e8de-4746-bb3c-beac9976c068,36037,36055
85,03/04/21,b8e1c74d-fa08-454d-9932-cb18113001d6,36069,36117
191,03/04/21,6f12a02a-efea-4841-b084-054da7ade8a1,36011,36067
23,03/04/21,db83493e-0872-4ddf-9a05-adb7c90fb734,36065,36057
165,03/04/21,9e3578bf-cc91-458d-98ee-31292e7dec72,36067,36011
33,03/04/21,71af0014-051d-41db-b9b6-08206e00e06e,36071,36005
207,03/04/21,91bd5650-1433-450a-8584-10d33b278c80,36107,36007
40,03/04/21,a1eb5281-adee-450d-bdb9-2f9bf77c572f,36017,36025
631,03/04/21,1dc5e797-98b1-48ea-80e3-919fbf3e9757,36083,36001
101,03/04/21,95e57d27-dd07-420b-9ae3-2d9d1a315722,36119,36071
101,03/04/21,c7dd422b-3dbe-4378-8184-629042f6dc46,36055,36037
1082,03/04/21,cbbf3188-f2a1-4335-9dcf-bcded732d12d,36017,36017
102,03/04/21,f678b639-84e6-48f5-b9ee-cfdca8d09c13,36039,36001
718,03/04/21,db602df9-964d-4479-b9f4-1767b4713a80,36063,36029
38,03/04/21,4f3f81b9-1874-4002-b064-f9512171dffe,36065,36075
51,03/04/21,b90c9b74-9d36-469b-ab7a-47f1fc6d0cfb,36019,36031
13,03/04/21,f9d22e69-a984-4f1b-82b0-621d7c92eaad,36053,36017
75,03/04/21,a076270e-a537-4cb5-8301-df498ca4ffc1,36029,36063
133,03/04/21,ca7065bf-b390-4fd9-bf49-6c89ae51f22b,36091,36115
52,03/04/21,7035af1d-08ff-4f2a-b6b8-c70b4b4d7a78,36071,36111
24,03/04/21,2a2b8c14-00ac-4e11-ab3a-fe44c96bff69,36069,36067
39,03/04/21,48ad73b7-5d76-4832-8b6f-d430e9991615,36059,36005
67,03/04/21,f45affbd-36be-4345-b967-2aea63e382ab,36047,36059
44,03/04/21,7fe6164e-d6f1-4c88-bb44-0c0c784f8864,36055,36029
7700,03/04/21,941718ac-2604-4ecc-8066-7e75bf1de49e,36001,36001
60,03/04/21,2b7af968-0464-4730-afca-1584b4dd519c,36037,36121
1318,03/04/21,9ca417a3-47c6-4799-902d-26c6a4797cb3,36023,36023
373,03/04/21,ff2b20c5-f263-4627-b11e-4e320f2ca31d,36059,36047
83,03/04/21,1aeb9237-cbd5-4734-9b4f-60e2b36e3711,36123,36069
19,03/04/21,4f2cd21c-9f54-49ef-8d55-c720bca136d8,36087,36081
26,03/04/21,956f5df5-4f2a-4180-8f73-72212732a507,36001,36021
42,03/04/21,749961ed-e203-48c0-9bf0-bc7ba2bba542,36055,36067
195,03/04/21,52f31c77-f5b0-48f5-b652-a22c0a9bf56b,36015,36101
357,03/04/21,291828cc-3309-487f-8d15-f27b6eafca10,36005,36047
3721,03/04/21,2bb619c3-f20f-4bce-a837-8c485bb7c9d1,36083,36083
176,03/04/21,c5ff3bf7-5215-45a4-a4e7-97fede97e5d5,36085,36061
23,03/04/21,2e9f545d-ac15-48d7-92b8-e7c9200427ce,36021,36111
45,03/04/21,17ac5972-f60e-4015-bbae-c88ef896ca8f,36007,36067
43,03/04/21,4fe37106-a3e4-4ee3-bd20-d2a640ad9bcd,36079,36071
39,03/04/21,751c83d4-2d0c-4169-af1d-77b8baf98623,36067,36055
52,03/04/21,82165db1-7aa7-407d-a578-e28fda21b294,36107,36015
27,03/04/21,3c78fae9-dc5c-4a8e-a3d9-885a10e1d1f1,36101,36051
22,03/04/21,b392aba1-ed1e-45f9-b5aa-04af3e4ffa05,36071,36081
204,03/04/21,fb520e38-d7fa-4ca7-a95f-a0b8cd7b6d32,36011,36067
5,03/04/21,8c26dcbc-7e0b-4481-a65c-833dfc793752,36001,36087
143,03/04/21,8fda5505-75b0-41b8-b2d6-a84b15118b70,36083,36001
194,03/04/21,001d51f9-cd10-4d13-bb3b-4413cd332efd,36059,36005
52,03/04/21,f4e9c0f5-0955-47de-9d07-e29178c95163,36111,36039
2070,03/04/21,139064b9-0914-4705-8a79-c10c9c439df2,36113,36113
34,03/04/21,1ec299d5-f39e-4f0a-8ce3-4efc9e34e98a,36061,36059
1372,03/04/21,e4ff94dd-d21e-4930-8c18-a50eacdcecf6,36115,36115
86,03/04/21,3746902a-7a44-446a-8101-abc35a3a87c6,36007,36107
94,03/04/21,f1631da5-18d8-4d94-a6dc-d0b21b7d69f4,36119,36071
89,03/04/21,decaaf33-b2e3-4082-9f3b-d538c805f3e9,36121,36029
83,03/04/21,335795af-3924-47f7-af74-e29a4fcfadf4,36047,36119
87,03/04/21,96353f0d-f3fc-44ca-a4fe-1f11bd2d0c91,36039,36111
163,03/04/21,efc10421-2522-45e0-b2c2-569b0436d387,36093,36091
52,03/04/21,d9786afd-c2bc-437a-b65a-00f1003760df,36075,36011
21247,03/04/21,0021385d-b4c0-4826-bf1c-747be831263d,36119,36119
231,03/04/21,b4de2791-4b22-40d1-8117-d52189927fe8,36053,36067
146,03/04/21,ee1fa4c5-5882-4b83-ac9e-9f083985527c,36029,36009
22589,03/04/21,fdaebe8f-8376-4542-a51d-2138049633f6,36119,36119
40,03/04/21,c70cadd0-38b4-4c09-a033-6d389f5cbbf4,36057,36093
199,03/04/21,02dce9c7-7b01-44dc-b351-3959af619a70,36061,36119
40,03/04/21,93dc97f4-f2a3-4477-a172-7e38f1c4fbe6,36057,36093
27,03/04/21,ff2c2a68-0fdf-41af-b08e-33aa441f3ad3,36059,36085
265,03/04/21,e08feeb8-bfa5-4ba2-b954-bc696f5f9ecc,36117,36055
38,03/04/21,4ee9b0ec-e7ad-4282-81f7-dfc45a22f232,36007,36109
24,03/04/21,8cfa245e-6358-427d-8da0-939fff7f2a6f,36037,36063
296,03/04/21,ef27fed3-b9ee-494f-b963-39314180e946,36087,36071
48,03/04/21,228c32c3-4bbf-4a7b-9ada-25824321e221,36007,36017
249,03/04/21,35809e3b-5227-4551-a614-cb1f4f9022c1,36067,36053
2557,03/04/21,16d793ff-7b1c-427e-9196-d8f3990abc51,36079,36079
444,03/04/21,3776e1d5-6073-482a-964e-5356c5c79258,36081,36059
1078,03/04/21,b8c283f1-7bb5-4b97-af74-ee3f3d5d2680,36029,36063
42,03/04/21,1a417da5-9197-4e54-9ccb-d35c73a779b4,36049,36065
721,03/04/21,c0513069-ba74-404e-ab1c-230b15f4078a,36081,36047
189,03/04/21,51f428a3-b6bd-44b6-af0b-523d152c12d4,36059,36061
1681,03/04/21,e60b1b20-f2de-4186-ad0c-f38593940f3d,36105,36105
26,03/04/21,154a90bd-0310-4467-baef-ba82dbd30545,36097,36109
5224,03/04/21,a8317219-8df7-4fd3-b33f-f75fb6090277,36091,36091
19,03/04/21,bd8132fe-0a75-4c4e-8776-bb674dea7730,36039,36111
159,03/04/21,dac15b4d-cfc2-4c2e-b1e5-3d7a6d3c64dc,36047,36103
498,03/04/21,fd6ef692-134a-47da-986b-06c32ec1867f,36001,36083
117,03/04/21,428dcf26-0604-4bb9-8f6d-a78ad1159e98,36115,36091
1210,03/04/21,ffc928ac-33f9-4b67-95e6-6ec02782aa99,36003,36003
214,03/04/21,5a599bdc-91bd-41c6-92f5-f421695363fa,36065,36053
62,03/04/21,2b56ee44-7751-4eed-a773-c3c71b96bd1f,36071,36087
55,03/04/21,740b1a36-6fbb-4f4e-812f-be43974c007f,36069,36123
91,03/04/21,4ee7a41b-df97-4774-8a9e-240522836a37,36061,36103
35,03/04/21,a79007f5-a339-4335-b217-69307c478e46,36001,36093
33,03/04/21,056c9e9c-1ade-4cdc-a1b4-75b1d20123de,36091,36093
3824,03/04/21,982e760c-339a-41cd-b273-a91c82b78257,36081,36059
143,03/04/21,26eb0f1b-9318-47bc-a6d6-f8d0c6e3164a,36103,36047
168,03/04/21,16bf9ab6-2fc9-4056-8ece-9d89415244d8,36035,36057
46472,03/04/21,a1acf684-b0ff-4a92-b518-4307db3065e6,36059,36059
183,03/04/21,0fe5e913-f23a-4d72-bed8-1b7e2555f662,36005,36059
304,03/04/21,3fa5a27b-b2f9-44b5-851d-dfd9b2444199,36005,36081
78,03/04/21,57a13038-34ac-4706-ad3f-d2979fea6c21,36067,36011
5672,03/04/21,f37f6bfd-06fd-4f4b-a1c9-1973850d8b15,36091,36091
37,03/04/21,ba43c206-838c-4a55-a446-bf1cb5660336,36033,36031
3683,03/04/21,eba74f74-de8c-44d0-8218-d6d945f546aa,36045,36045
48,03/04/21,ae640257-a370-4ec4-8957-861efabe9a81,36103,36119
88,03/04/21,6af1bd66-95a0-4004-a60b-52419c1b53a6,36075,36067
32,03/04/21,374edfea-990b-4491-96d5-3cbb166760a6,36093,36083
23,03/04/21,fb51a8b3-d283-4fd8-8e68-4d9fd1714d23,36085,36059
313,03/04/21,92597740-25b4-41f6-b163-d368f2e26ea7,36071,36111
67,03/04/21,56d91c04-140a-4eff-8c61-6538471a2774,36063,36073
48,03/04/21,033536a8-46cb-4ba8-8782-a6a3a7ead9fc,36015,36107
63205,03/04/21,e66062d7-a9a6-44ed-8c56-e076d71837e2,36103,36103
239,03/04/21,449dd471-46c8-459c-9316-e502993016af,36071,36027
1874,03/04/21,e2eb79ea-c5e6-40d4-8573-fe38b28e9f66,36109,36109
46,03/04/21,47507515-c6a1-4fcd-ae98-75f80f566b7f,36119,36047
21,03/04/21,dea20104-1bdc-4713-b836-34d4c046a092,36047,36087
111,03/04/21,00e8e481-0ac3-4d37-aa01-b4647d1252a9,36113,36115
54,03/04/21,292fd25e-ccc6-4ef9-858b-a6abb93052fe,36021,36027
9646,03/04/21,39e6e396-96c8-42f1-b90f-9b6a610cd0e4,36071,36071
46,03/04/21,e4c18243-4275-4382-8692-36438db5f241,36017,36053
66,03/04/21,79dda2fd-4303-4d73-a801-d6a63107904b,36049,36045
18,03/04/21,fe2015a1-7242-43c0-9e67-e05c096f3732,36099,36117
352,03/04/21,d1e13018-f8e6-4419-8f38-6d695d3bcd80,36001,36091
1613,03/04/21,181da2cd-66e7-4f47-a50f-3f148f25590c,36113,36113
1957,03/04/21,397e4c9f-859a-4590-b4e2-32b6457fa87e,36105,36105
32,03/04/21,8c4f5c7f-c327-40eb-b31b-4554d9554a86,36045,36067
25,03/04/21,c9a848b6-59d8-4520-bd5b-3c420f59b68c,36061,36071
179,03/04/21,8121b210-fe5b-4fe7-8b7d-d9c21c5269da,36001,36091
50,03/04/21,1bc5f0b0-9bcf-4d72-84e0-dbe565776407,36009,36121
22847,03/04/21,0d71fe7b-6928-4500-b5d5-7c5879c2c7da,36055,36055
20924,03/04/21,1c2b6a96-b725-4846-a595-762464d91d05,36055,36055
2239,03/04/21,e550bc28-78bd-4e53-ae05-952c1f5ebcd7,36047,36081
247,03/04/21,7b900cf8-2689-40a8-aba9-6d062dfae3d3,36115,36113
426,03/04/21,08467154-abe2-44de-aa9a-01e9f7508dd5,36047,36059
1266,03/04/21,9d00b158-ebcb-422f-a253-9455f09fd9e3,36023,36023
68,03/04/21,a59ee965-a7fc-4719-ade8-9d242c1fd950,36061,36087
219,03/04/21,e0f54884-45d2-4afe-9335-3af5621fbf2c,36087,36071
66,03/04/21,b45df1dd-5d9a-4933-bb80-1647a6bc53a6,36029,36037
24,03/04/21,cfd348ac-48ab-4b9e-afab-3ce53ba6d8cc,36063,36037
13,03/04/21,5b5be346-b209-4e62-95b3-b51d11635b90,36043,36041
2694,03/04/21,61e2f10a-dbc1-4f7b-80e2-ad522e4d9a57,36089,36089
39,03/04/21,b02b9b05-cc01-4d77-847a-1444a77b18cc,36101,36123
79,03/04/21,7265f7bd-bf3f-4798-9fb8-69814e3ae867,36077,36025
387,03/04/21,5f6a5fc2-ddcf-423c-8845-5f0c42bf95c4,36097,36097
950,03/04/21,cfddbbd1-be0f-4f96-b3cd-828a89d11786,36025,36025
22,03/04/21,eccbe384-a9a5-4ea8-a7e8-ac4302b526de,36051,36037
102,03/04/21,85e6f86e-a10c-4bb5-a573-37cc6dd4dbbc,36029,36121
35,03/04/21,a6d8598a-8680-48d2-8e4b-a20c92ca746b,36067,36011
23,03/04/21,c862ed68-7d24-4761-8cec-1615597c3a7c,36051,36003
354,03/04/21,ce0e5570-51ed-4931-9dd9-a53993e88725,36081,36005
1776,03/04/21,ccca4b68-9131-49bd-be26-2fe6dcddfabe,36061,36081
212,03/04/21,af8c357d-0b7e-4fe1-8de3-6f1a8cf0e01d,36091,36113
379,03/04/21,97e0dd59-d6e5-4cd0-b051-db22abe40a44,36063,36029
61,03/04/21,d0ad70de-70f2-4c6b-b40e-dd83d449d9e1,36031,36019
47873,03/04/21,94f50b7e-f4d3-431c-a4da-5aa57775a828,36047,36047
61,03/04/21,60e2e6b7-d946-485c-b2ae-1046e915bddc,36051,36069
139,03/04/21,1f6a5f7a-38b9-4d8e-8f0e-d670740bf823,36117,36069
31,03/04/21,91fa98a3-9fdf-43a8-a892-feb1958cfc0f,36091,36115
37,03/04/21,a6fb7e8c-819c-4764-b36b-ae410a942646,36117,36011
268,03/04/21,7d216fcd-a20e-4559-bc01-50baf65dad9a,36119,36079
279,03/04/21,1f8b2959-1b03-4104-b094-4812b9c03925,36059,36081
416,03/04/21,e5d31cf6-964c-4f32-b0ba-ca4be83398a2,36119,36061
8346,03/04/21,38e0a3f0-3761-4fbb-b006-a378364748e6,36027,36027
198,03/04/21,9558e14c-073b-4489-96c9-8cbde8a2fe5d,36067,36011
769,03/04/21,da126521-e8b3-41d7-b68f-8eac3a2f6202,36121,36121
88,03/04/21,53c23a09-942b-4634-93de-a4e08bfebab3,36119,36059
33,03/04/21,43337f54-4831-41bf-85ce-8843593db398,36081,36071
112,03/04/21,f9aa5454-47d4-4e12-9d7b-1b7d1e573718,36005,36059
8,03/04/21,3f79e4f9-a8c3-493a-89da-3ec107e8e160,36003,36051
14,03/04/21,aaa5ad55-39d3-4bdc-b923-0a347f7f87cd,36055,36099
2165,03/04/21,9a69a144-3140-400e-8eec-a4dfe1549ee3,36009,36009
260,03/04/21,47cb9310-977c-4ed1-9fdd-4bfdae43e5a0,36113,36091
58,03/04/21,3925dac5-d4a4-498d-b0c1-0e87f44b285b,36035,36057
23,03/04/21,11a662fb-13ec-497b-bb05-493fcb6df2ed,36071,36119
49,03/04/21,7ade9a4b-9586-4f51-bee1-11a8e75f2808,36009,36013
486,03/04/21,62835494-99b4-4239-8fd8-22dca5ce15e0,36029,36063
68,03/04/21,7dea35b0-2d54-4c89-9246-ae17fe7c5db4,36087,36005
250,03/04/21,0edf7599-8d2e-48ea-b08a-f6b5efa4b3c2,36005,36047
18,03/04/21,b281040a-7330-4e11-adda-2f4ce98fdc47,36101,36097
26,03/04/21,89abe5bc-d1c0-4f57-bd10-05a6361f17b8,36011,36109
27,03/04/21,79a9226f-e3a6-4534-a74b-af28fb1c0615,36079,36119
34,03/04/21,76d9e9d5-5943-411f-b048-41f676e73618,36015,36109
43,03/04/21,bdd6f958-12ca-4530-a4e1-18900bbdd271,36083,36001
57,03/04/21,9d630349-26ef-43d3-aa74-031d466ad0ad,36059,36005
1202,03/04/21,057596af-3a7d-4856-b852-1e2becbbf315,36021,36021
37,03/04/21,8a54b687-1e5e-4b7f-8cae-977c9c54bdd3,36097,36109
2773,03/04/21,41f65508-3b85-40ef-944b-e855f970dcf3,36101,36101
63,03/04/21,95340f14-76a3-48ad-875f-74d4616fdf89,36085,36081
31,03/04/21,320698e5-26ad-43c1-a012-a8972b533203,36067,36075
44,03/04/21,ef292d1c-2186-47a6-b9fa-0c32a3177837,36071,36081
28,03/04/21,6ff4ef53-5fa1-4668-8e62-9b4dd97029bd,36015,36107
60,03/04/21,33cf32b9-9b6b-4abf-98c7-631c5f405947,36001,36039
216,03/04/21,a01e7db1-96aa-43e3-9f19-3841deb4455b,36053,36065
53,03/04/21,d92c8700-59b1-4643-b42c-2e18313d3b9b,36025,36007
29,03/04/21,6190fa5f-78ae-4532-a746-0e141821cd35,36093,36083
47,03/04/21,1cc060b2-5b00-4077-8be2-4854dd038afd,36111,36105
51,03/04/21,664cefed-4457-4eb8-9b5a-cc901693da53,36087,36061
1323,03/04/21,03da7d2d-3e60-4ce6-b6fd-8b79a2638081,36039,36039
198,03/04/21,6cb39fa9-27b0-4c6c-a78d-ba7c79dc0078,36113,36115
1146,03/04/21,c3642bad-4336-4004-9cf0-772efc5c86c0,36107,36107
26,03/04/21,187f041f-3035-41ea-87b0-144ba9d141dc,36047,36103
19354,03/04/21,8935817c-b887-4d9f-8d82-2592010602bc,36061,36061
54,03/04/21,0927f984-dd8a-4236-bf0f-bc82a37b2228,36009,36029
189,03/04/21,ca414aed-6945-43ef-9489-38b74c189d8e,36115,36113
32,03/04/21,bb886733-8bd5-4551-8fda-a48d598ff585,36121,36009
1216,03/04/21,b2374ef0-cc70-4793-baed-923fae1844eb,36039,36039
329,03/04/21,cf5f4e34-49dc-4329-9594-c5870f90bd05,36093,36001
2138,03/04/21,bd81a4be-63fa-4990-b59e-718caae10c02,36117,36117
0,03/04/21,8aa72dd7-f754-4b6d-a9d8-9f9779d26b0f,36117,36037
62,03/04/21,d8580b75-0a4a-4db6-b01c-26351c80d867,36055,36069
33,03/04/21,60c1c948-3a84-4299-9b8b-b27f00923429,36103,36119
56,03/04/21,a2901e0a-f5d2-4b67-8bf0-33bf992d3cd1,36027,36071
19055,03/04/21,7ba0c562-422d-452d-8ee3-db8858b609c0,36119,36119
2747,03/04/21,fecb3732-dd60-4175-af1f-7201eec2057f,36101,36101
34,03/04/21,1865d0ba-395c-4079-8195-0a75f7c46ace,36117,36069
50,03/04/21,ddd984dd-ee8d-4b50-afd1-1c48e644f7f3,36051,36037
25,03/04/21,04067153-1ef5-41e7-a567-5e1a0d03427b,36001,36113
561,03/04/21,a1a09f18-ef83-4ff2-b33a-8792f877a8ef,36005,36061
38,03/04/21,dcae3505-4c31-4e87-9798-f7355fa1a83b,36009,36121
38,03/04/21,1276875c-ed1f-44d1-8243-ca00ce517b69,36107,36007
35,03/04/21,04c090bc-f6f5-4911-8a9f-a8fca2dc30b4,36117,36099
139,03/04/21,8af2e276-8f9c-458e-880f-6f251f8854ea,36029,36037
1330,03/04/21,86300a36-efa9-454a-912d-8cb87b69fd39,36005,36119
23279,03/04/21,c17be345-0cc9-468d-8664-6eddefed8017,36055,36055
429,03/04/21,f314ff68-4645-4185-8fa0-02d750b08796,36083,36001
25,03/04/21,eb9a8a57-4334-4574-a89b-28208a410ef5,36039,36021
24,03/04/21,9b371211-9d13-4ab2-adab-d7783d7ff1ba,36017,36025
35,03/04/21,3d84ceb1-859c-4ef1-9891-5abfae242502,36119,36071
901,03/04/21,42affb9d-616f-4331-b1bd-b17886772b58,36025,36025
34,03/04/21,0b0cdf14-d61d-4637-810d-28da930c7e80,36023,36007
351,03/04/21,ae1f3fa3-3d42-46a6-b939-0fa46bbea82a,36059,36047
87,03/04/21,d6df8a4b-2428-4138-8c0f-4135ff6aba05,36017,36007
6962,03/04/21,1a89a7ca-f063-48aa-97b8-1a8629605afd,36087,36087
25,03/04/21,62bbec46-e75c-4be5-98e6-5f50b375cf8b,36109,36023
36,03/04/21,004fa97f-63c5-4181-b034-23b17aff3e9c,36069,36051
1165,03/04/21,2642f70c-5d2b-4f87-9778-377df0d6e34e,36107,36107
182,03/04/21,d52241d4-b531-419e-a3d9-6569c699a0cf,36071,36087
102,03/04/21,8d86c4cb-e98f-4096-8e73-7e22997bd703,36055,36051
471,03/04/21,b4577479-efa7-4577-84ae-0b818bdd6153,36069,36055
6934,03/04/21,1179e3db-cd8b-44a9-bb15-1afaade18d09,36065,36065
5810,03/04/21,ce8d18dc-c1e4-4860-aadc-f44f1267889d,36007,36007
1756,03/04/21,e738df7a-250c-4009-9df7-fba75da64991,36053,36053
28,03/04/21,4958b692-af66-440d-9318-d1d53b145ebf,36083,36093
64,03/04/21,a77adfc6-9bff-49dd-8a99-82ab4881ca28,36027,36021
3115,03/04/21,3448dcca-103a-47a1-9cbb-7705d7e7b129,36015,36015
30,03/04/21,7dccce62-ab30-46b1-8d2a-e83c41661a54,36039,36021
180,03/04/21,620d18ef-d6ce-4dfb-ad13-2357f7a5416e,36111,36027
1629,03/04/21,c2b03642-2515-4a38-a8f7-f43f16721e93,36037,36037
109,03/04/21,0600ffce-0f88-42df-9419-875ff8458755,36079,36119
29,03/04/21,8784556c-9dc9-4aa0-9b9b-8366271cc858,36015,36109
11801,03/04/21,1fb3633f-eca8-4dc1-bfa8-4c55c602ea23,36071,36071
222,03/04/21,af9fc7b0-d7a7-499d-9622-d0e4fc36009b,36051,36055
520,03/04/21,f85e47ac-642b-4be9-b219-b1e85ccb5b70,36081,36103
234,03/04/21,0986c0cf-9776-4df8-8394-21d288472ed0,36081,36119
25,03/04/21,77b69476-6439-4f86-b755-d99fdef018b4,36105,36025
10630,03/04/21,fe7896e2-77b6-4747-85e3-7e620a2259db,36071,36071
24,03/04/21,8f32a61b-0053-4dee-b12c-dd622567864e,36093,36035
5156,03/04/21,e1b2c6c6-668c-48ad-b42f-e8db2b9bd305,36065,36065
41,03/04/21,8111bf3a-6c38-43be-8124-59f66fe3f831,36037,36051
29,03/04/21,17170f60-378f-46d4-a18f-2690a56cadc7,36031,36033
38,03/04/21,519b40b5-60a2-4d03-b783-d14b42d2c3b7,36053,36017
51270,03/04/21,6384d84b-f7d5-4626-be08-6f2e3580ec71,36103,36103
46295,03/04/21,98188efe-de64-415c-be5a-9f8cc7218d76,36059,36059
3460,03/04/21,930c1a36-96dd-4d05-bd76-c7cefa267447,36083,36083
200,03/04/21,973ac0fe-28b4-4637-a88d-6f5857f48b92,36027,36079
24769,03/04/21,2a323f69-5f6d-4b7c-a979-871c88535f97,36005,36005
135,03/04/21,94af1f87-11d6-4424-9936-bf0e14cc9d9f,36099,36069
27,03/04/21,6066ddc5-6293-49a1-97bf-67f17c752e8b,36007,36023
81,03/04/21,a9109d61-3edf-47b6-8858-4bf0bde15053,36099,36069
43,03/04/21,997d1bab-1298-4f1e-8bda-a91c19cdb002,36057,36001
214,03/04/21,8fbefcb7-7e93-456e-9c90-c560bd2201aa,36079,36119
130,03/04/21,d4615afe-b54e-40e2-b55e-c4079bedd35e,36067,36053
52,03/04/21,46d5e226-a162-4a1c-8e2b-c52731d01e66,36113,36031
26,03/04/21,e6a09378-4d88-4707-9011-93244c7d82c7,36045,36089
49,03/04/21,ba15c0e9-aa95-4ce2-ae71-bf63b02b3edb,36069,36051
1256,03/04/21,ca2ed69b-9554-43e5-bdc0-26c5c215332c,36107,36107
300,03/04/21,7f34ef15-7f99-4448-b2e8-740f8b04e9d2,36061,36081
27,03/04/21,59ca8f18-1ec5-4a94-b288-e5654f807833,36049,36065
227,03/04/21,4d90adbd-31f6-4e63-aff3-bb1397b20a18,36065,36043
1811,03/04/21,41d3b3a8-47cf-4355-bf9d-53ba32cad0de,36011,36011
164,03/04/21,d028027d-5771-4272-9ea5-3f597dd80ff7,36035,36057
31,03/04/21,ef54feda-c837-4950-a7fd-e1fa9c63c660,36113,36091
55,03/04/21,5e3c6f9d-6af9-47e8-9c98-a282832fabc6,36057,36093
11122,03/04/21,230ca0c6-6cd5-497d-a5b5-7b91ab87f796,36067,36067
1228,03/04/21,816c51e9-9043-48b9-81c7-0db82ec783aa,36081,36047
57,03/04/21,6d37a926-bf41-424b-a318-801305fd917a,36085,36081
507,03/04/21,59238dce-5329-4dfa-8f12-e2a43970c7a0,36119,36079
45,03/04/21,21ca9500-17c7-4961-868e-f0ee59609f64,36099,36011
23,03/04/21,29f9aa5d-cc57-4029-9828-f6a44dbe409c,36095,36001
57,03/04/21,b37f59f8-d3ce-4f90-bcb7-91525872145a,36081,36119
21,03/04/21,2eef49b8-5fe5-4c87-bf6a-f521c465876b,36015,36109
156,03/04/21,c5325f36-ea24-44ef-ada5-e54e1409d251,36055,36037
156,03/04/21,03f7dd8a-bdb8-43bf-ac4f-c3718657c543,36101,36015
2780,03/04/21,a9ec75fa-7f6d-4f5b-9fd8-712638130c3b,36015,36015
63865,03/04/21,7efdf1be-2865-4f29-8690-92d2106366ad,36103,36103
207,03/04/21,b6c87c83-ae64-45f7-9d08-f57cd77a6155,36079,36027
497,03/04/21,faaf3bd7-ca92-438f-b82c-9cb31d17b5a4,36005,36081
71,03/04/21,6638236d-7e7f-4565-8946-aa110d3cbb65,36119,36087
499,03/04/21,9d452da3-e355-41b8-b46a-eab4f7790222,36097,36097
12,03/04/21,1af5f7e6-f090-4012-8a20-26fcbbd55a4a,36029,36073
537,03/04/21,ea8fec14-e05d-4add-bb70-5f09782bad2e,36123,36123
31,03/04/21,3de7cc1c-d19a-47b8-90d3-fa735db04ede,36013,36029
12,03/04/21,495a41ee-ec3b-4c77-addc-48890ac81829,36087,36081
1734,03/04/21,13ef14d7-5efe-49df-8f52-8a5e1e080513,36037,36037
652,03/04/21,876b282b-c6eb-4253-baba-0ced2ddb8450,36081,36061
545,03/04/21,397f6343-50db-4cef-8115-9bf55dcd99b1,36095,36095
49,03/04/21,c0d3ab0a-333d-47e4-a665-ddf81ef5c552,36023,36007
20,03/04/21,9e52b180-0fa6-4f45-be44-4a3cf37ec2a0,36123,36101
7063,03/04/21,71917203-deb1-4a90-a282-d5351687bc72,36087,36087
